Count,Timestamp_s,Raw_Accel_X,Raw_Accel_Y,Raw_Omega_Z_degs,IMU_Yaw_deg,GPS_Lon,GPS_Lat,GPS_GroundSpeed_kmh,GPS_Satellites,GPS_HDOP
18128,159.7918,0.02393,0.12441,-19.77539,42.127,120.1596544,22.3760659,4.5,22,1
18129,159.805,0.04785,0.15313,-22.3999,42.347,120.1596544,22.3760672,4.518,22,1
18130,159.8108,0.08613,0.26797,-22.46094,42.572,120.1596544,22.3760672,4.518,22,1
18131,159.8166,-0.01914,0.21533,-22.2168,42.572,120.1596544,22.3760672,4.518,22,1
18132,159.8223,-0.10049,0.23447,-20.56885,42.786,120.1596544,22.3760672,4.518,22,1
18133,159.8382,-0.32061,0.3541,-18.18848,43.16,120.1596544,22.3760672,4.518,22,1
18134,159.844,-0.47852,0.30625,-17.82227,43.16,120.1596544,22.3760672,4.518,22,1
18135,159.8497,-0.49287,0.3876,-17.51709,43.336,120.1596544,22.3760672,4.518,22,1
18136,159.8656,-0.75605,0.50723,-17.63916,43.511,120.1596544,22.3760672,4.518,22,1
18137,159.8715,-0.66035,0.58857,-17.15088,43.687,120.1596544,22.3760672,4.518,22,1
18138,159.8781,-0.67949,0.53115,-16.47949,43.687,120.1596544,22.3760672,4.518,22,1
18139,159.8839,-0.23447,0.43545,-13.67188,43.83,120.1596544,22.3760672,4.518,22,1
18140,159.8999,0.75605,0.1292,-9.94873,44.05,120.1596544,22.3760672,4.518,22,1
18141,159.9056,0.81826,-0.02871,-10.0708,44.05,120.1596544,22.3760672,4.518,22,1
18142,159.9114,0.92354,-0.02871,-10.80322,44.16,120.1596544,22.3760672,4.518,22,1
18143,159.9271,-0.13398,-0.28232,-17.45605,44.467,120.1596544,22.3760672,4.518,22,1
18144,159.9329,-0.41631,-0.27275,-21.1792,44.467,120.1596544,22.3760672,4.518,22,1
18145,159.9386,-0.40674,-0.27275,-25.08545,44.714,120.1596544,22.3760672,4.518,22,1
18146,159.9545,-0.89961,-0.4833,-40.03906,45.071,120.1596544,22.3760672,4.518,22,1
18147,159.9604,-0.74648,-0.57422,-43.70117,45.511,120.1596544,22.3760672,4.518,22,1
18148,159.9664,-0.33018,-0.62686,-48.27881,45.989,120.1596544,22.3760672,4.518,22,1
18149,159.9723,-0.22969,-0.64121,-49.1333,45.989,120.1596544,22.3760672,4.518,22,1
18150,159.9885,0.44023,-0.37803,-43.94531,46.917,120.1596544,22.3760672,4.518,22,1
18151,159.9943,0.47373,-0.30146,-40.40527,46.917,120.1596544,22.3760672,4.518,22,1
18152,160.0076,0.89482,-0.05264,-27.34375,47.554,120.1596546,22.3760686,4.481,22,1
18153,160.0132,0.78477,-0.04307,-23.07129,47.554,120.1596546,22.3760686,4.481,22,1
18154,160.0188,0.85654,-0.06221,-19.16504,47.741,120.1596546,22.3760686,4.481,22,1
18155,160.0345,0.37803,0.11484,-14.34326,47.889,120.1596546,22.3760686,4.481,22,1
18156,160.0401,0.22012,0.1292,-15.13672,48.043,120.1596546,22.3760686,4.481,22,1
18157,160.0457,-0.0957,0.21055,-16.47949,48.043,120.1596546,22.3760686,4.481,22,1
18158,160.0613,-0.43066,-0.02871,-24.35303,48.461,120.1596546,22.3760686,4.481,22,1
18159,160.0671,-0.37324,-0.20098,-24.78027,48.708,120.1596546,22.3760686,4.481,22,1
18160,160.0729,-0.40195,-0.2584,-24.23096,48.708,120.1596546,22.3760686,4.481,22,1
18161,160.0888,-0.02393,-0.43545,-19.71436,49.136,120.1596546,22.3760686,4.481,22,1
18162,160.0946,-0.02871,-0.45459,-16.11328,49.136,120.1596546,22.3760686,4.481,22,1
18163,160.1003,0.07178,-0.44023,-14.52637,49.285,120.1596546,22.3760686,4.481,22,1
18164,160.1162,0.24404,-0.19141,-5.98145,49.438,120.1596546,22.3760686,4.481,22,1
18165,160.122,0.23447,-0.08135,-4.69971,49.438,120.1596546,22.3760686,4.481,22,1
18166,160.1278,0.29189,-0.11484,-3.54004,49.477,120.1596546,22.3760686,4.481,22,1
18167,160.1335,0.17705,-0.00957,-2.68555,49.477,120.1596546,22.3760686,4.481,22,1
18168,160.1495,0.25361,0,-2.56348,49.526,120.1596546,22.3760686,4.481,22,1
18169,160.155,0.14834,0.0335,-3.23486,49.526,120.1596546,22.3760686,4.481,22,1
18170,160.1607,0.10527,0.14834,-6.22559,49.57,120.1596546,22.3760686,4.481,22,1
18171,160.1665,0.14834,0.06699,-7.93457,49.647,120.1596546,22.3760686,4.481,22,1
18172,160.1824,0.16748,0.07178,-11.53564,49.757,120.1596546,22.3760686,4.481,22,1
18173,160.1882,0.27754,-0.09092,-12.3291,49.878,120.1596546,22.3760686,4.481,22,1
18174,160.194,0.19619,-0.06699,-12.57324,49.878,120.1596546,22.3760686,4.481,22,1
18175,160.1998,0.34932,-0.18662,-12.81738,50.004,120.1596546,22.3760686,4.481,22,1
18176,160.2232,0.4498,-0.24404,-10.80322,50.246,120.1596549,22.3760699,4.5,22,1
18177,160.2287,0.45938,-0.3876,-9.58252,50.345,120.1596549,22.3760699,4.5,22,1
18178,160.2343,0.42588,-0.31104,-8.11768,50.345,120.1596549,22.3760699,4.5,22,1
18179,160.2499,0.30146,-0.49766,-3.60107,50.444,120.1596549,22.3760699,4.5,22,1
18180,160.2555,0.09092,-0.47373,-2.99072,50.477,120.1596549,22.3760699,4.5,22,1
18181,160.261,-0.05264,-0.36846,-3.90625,50.477,120.1596549,22.3760699,4.5,22,1
18182,160.2767,-0.32539,-0.21055,-10.74219,50.636,120.1596549,22.3760699,4.5,22,1
18183,160.2821,-0.37803,-0.11006,-13.5498,50.636,120.1596549,22.3760699,4.5,22,1
18184,160.2876,-0.31582,-0.12441,-16.6626,50.806,120.1596549,22.3760699,4.5,22,1
18185,160.3033,-0.17705,0.11963,-23.62061,51.026,120.1596549,22.3760699,4.5,22,1
18186,160.3089,-0.15791,0.02393,-24.84131,51.273,120.1596549,22.3760699,4.5,22,1
18187,160.3144,-0.1627,0.05264,-24.6582,51.273,120.1596549,22.3760699,4.5,22,1
18188,160.3301,0.14834,0.19619,-21.60645,51.74,120.1596549,22.3760699,4.5,22,1
18189,160.3356,0.17227,0.11484,-19.9585,51.943,120.1596549,22.3760699,4.5,22,1
18190,160.3411,0.33975,0.19141,-17.82227,51.943,120.1596549,22.3760699,4.5,22,1
18191,160.3568,0.58379,0.15313,-9.46045,52.191,120.1596549,22.3760699,4.5,22,1
18192,160.3623,0.78955,0.17705,-6.65283,52.191,120.1596549,22.3760699,4.5,22,1
18193,160.3678,0.9666,0.16748,-4.76074,52.234,120.1596549,22.3760699,4.5,22,1
18194,160.3835,1.22979,0.23926,-6.28662,52.284,120.1596549,22.3760699,4.5,22,1
18195,160.389,0.89482,0.01914,-7.75146,52.361,120.1596549,22.3760699,4.5,22,1
18196,160.3945,0.11963,-0.33496,-8.30078,52.443,120.1596549,22.3760699,4.5,22,1
18197,160.4102,-0.95703,-0.36367,-9.27734,52.531,120.1596549,22.3760699,4.5,22,1
18198,160.4231,-1.45469,-0.44502,-10.68115,52.635,120.159655,22.3760712,4.5,22,1
18199,160.4287,-1.59824,-0.42109,-11.16943,52.745,120.159655,22.3760712,4.5,22,1
18200,160.4343,-1.3877,-0.27275,-11.41357,52.745,120.159655,22.3760712,4.5,22,1
18201,160.45,-0.5168,0.02871,-10.13184,52.976,120.159655,22.3760712,4.5,22,1
18202,160.4555,-0.35889,0.00479,-8.91113,53.064,120.159655,22.3760712,4.5,22,1
18203,160.461,0.1627,0.05264,-6.95801,53.064,120.159655,22.3760712,4.5,22,1
18204,160.4767,0.06221,0.28232,-1.95312,53.141,120.159655,22.3760712,4.5,22,1
18205,160.4824,0.11963,0.34932,-0.54932,53.141,120.159655,22.3760712,4.5,22,1
18206,160.4879,-0.13877,0.30146,0.18311,53.141,120.159655,22.3760712,4.5,22,1
18207,160.4935,-0.15791,0.28232,0.24414,53.141,120.159655,22.3760712,4.5,22,1
18208,160.5091,-0.6125,-0.0957,-7.56836,53.196,120.159655,22.3760712,4.5,22,1
18209,160.5147,-0.83262,-0.11484,-10.62012,53.306,120.159655,22.3760712,4.5,22,1
18210,160.5202,-0.71299,-0.1627,-13.61084,53.306,120.159655,22.3760712,4.5,22,1
18211,160.536,-0.73691,-0.25361,-18.12744,53.465,120.159655,22.3760712,4.5,22,1
18212,160.5417,-0.56943,-0.31582,-20.20264,53.663,120.159655,22.3760712,4.5,22,1
18213,160.5475,-0.56943,-0.36846,-20.32471,53.866,120.159655,22.3760712,4.5,22,1
18214,160.5633,-0.02393,-0.17705,-18.43262,54.064,120.159655,22.3760712,4.5,22,1
18215,160.5691,0.19141,0.07656,-15.68604,54.234,120.159655,22.3760712,4.5,22,1
18216,160.5749,0.16748,0.15313,-14.03809,54.377,120.159655,22.3760712,4.5,22,1
18217,160.5806,0.32061,0.22012,-12.20703,54.377,120.159655,22.3760712,4.5,22,1
18218,160.5965,0.21533,0.39717,-6.53076,54.542,120.159655,22.3760712,4.5,22,1
18219,160.6023,0.31104,0.43066,-5.37109,54.542,120.159655,22.3760712,4.5,22,1
18220,160.608,0.07178,0.34453,-4.21143,54.586,120.159655,22.3760712,4.5,22,1
18221,160.6138,0.04785,0.29668,-3.90625,54.624,120.159655,22.3760712,4.5,22,1
18222,160.6371,-0.53115,0.15791,-8.23975,54.756,120.1596555,22.3760725,4.537,22,1
18223,160.6429,-0.43545,0.15313,-10.0708,54.756,120.1596555,22.3760725,4.537,22,1
18224,160.6486,-0.37324,0.19141,-14.5874,54.882,120.1596555,22.3760725,4.537,22,1
18225,160.6544,-0.35889,0.15313,-15.625,55.042,120.1596555,22.3760725,4.537,22,1
18226,160.6704,0.0957,0.06221,-13.67188,55.195,120.1596555,22.3760725,4.537,22,1
18227,160.676,0.07178,0.04307,-12.51221,55.322,120.1596555,22.3760725,4.537,22,1
18228,160.6816,0.19141,0.04307,-10.43701,55.322,120.1596555,22.3760725,4.537,22,1
18229,160.6973,0.08135,0.19141,-5.18799,55.459,120.1596555,22.3760725,4.537,22,1
18230,160.7028,0.0957,0.14355,-4.02832,55.459,120.1596555,22.3760725,4.537,22,1
18231,160.7084,0,0.13877,-3.60107,55.492,120.1596555,22.3760725,4.537,22,1
18232,160.724,-0.17227,0.13398,-5.37109,55.536,120.1596555,22.3760725,4.537,22,1
18233,160.7295,-0.26318,0.20098,-9.82666,55.613,120.1596555,22.3760725,4.537,22,1
18234,160.7352,-0.30625,0.31104,-12.146,55.734,120.1596555,22.3760725,4.537,22,1
18235,160.7509,-0.3876,0.30625,-20.50781,55.915,120.1596555,22.3760725,4.537,22,1
18236,160.7565,-0.29668,0.35889,-22.27783,56.14,120.1596555,22.3760725,4.537,22,1
18237,160.762,-0.25361,0.30625,-23.55957,56.14,120.1596555,22.3760725,4.537,22,1
18238,160.7776,-0.21533,0.35889,-23.37646,56.613,120.1596555,22.3760725,4.537,22,1
18239,160.7833,-0.30625,0.33975,-20.38574,56.816,120.1596555,22.3760725,4.537,22,1
18240,160.7888,-0.44502,0.28711,-18.98193,56.816,120.1596555,22.3760725,4.537,22,1
18241,160.8045,-0.60771,0.44502,-16.41846,57.156,120.1596555,22.3760725,4.537,22,1
18242,160.81,-0.74648,0.41631,-16.35742,57.156,120.1596555,22.3760725,4.537,22,1
18243,160.8156,-0.67949,0.49287,-15.625,57.316,120.1596555,22.3760725,4.537,22,1
18244,160.8387,0.53594,0.46416,-17.57812,57.64,120.1596558,22.3760738,4.574,22,1
18245,160.8444,0.82783,0.579,-18.43262,57.827,120.1596558,22.3760738,4.574,22,1
18246,160.8499,0.68906,0.50723,-18.61572,57.827,120.1596558,22.3760738,4.574,22,1
18247,160.8655,-0.26318,0.29668,-10.25391,58.101,120.1596558,22.3760738,4.574,22,1
18248,160.8711,-0.64121,0.19619,-7.87354,58.101,120.1596558,22.3760738,4.574,22,1
18249,160.8766,-0.85654,0.28711,-7.50732,58.173,120.1596558,22.3760738,4.574,22,1
18250,160.8923,-1.82314,0.21533,-16.05225,58.304,120.1596558,22.3760738,4.574,22,1
18251,160.8978,-1.66523,0.0957,-22.64404,58.497,120.1596558,22.3760738,4.574,22,1
18252,160.9033,-1.25371,0.0335,-25.08545,58.744,120.1596558,22.3760738,4.574,22,1
18253,160.919,-0.19141,-0.00479,-23.31543,59.002,120.1596558,22.3760738,4.574,22,1
18254,160.9245,0.17227,0.07656,-19.89746,59.2,120.1596558,22.3760738,4.574,22,1
18255,160.93,0.37324,0.07656,-14.89258,59.2,120.1596558,22.3760738,4.574,22,1
18256,160.9457,0.91875,0.33496,2.38037,59.244,120.1596558,22.3760738,4.574,22,1
18257,160.9512,0.7752,0.29668,7.62939,59.244,120.1596558,22.3760738,4.574,22,1
18258,160.9567,0.70342,0.35889,12.26807,59.123,120.1596558,22.3760738,4.574,22,1
18259,160.9623,0.27275,0.3541,17.08984,58.947,120.1596558,22.3760738,4.574,22,1
18260,160.9779,-0.51201,0.14834,13.48877,58.788,120.1596558,22.3760738,4.574,22,1
18261,160.9835,-0.60771,0.15313,10.55908,58.683,120.1596558,22.3760738,4.574,22,1
18262,160.989,-0.85654,-0.0335,7.50732,58.683,120.1596558,22.3760738,4.574,22,1
18263,161.0047,-0.81348,-0.42588,2.2583,58.612,120.1596558,22.3760738,4.574,22,1
18264,161.0103,-0.78477,-0.50244,1.89209,58.612,120.1596558,22.3760738,4.574,22,1
18265,161.0158,-0.55508,-0.47373,2.50244,58.59,120.1596558,22.3760738,4.574,22,1
18266,161.0389,-0.21533,-0.18184,11.35254,58.442,120.1596563,22.3760752,4.592,22,1
18267,161.0445,-0.05264,-0.08613,13.42773,58.304,120.1596563,22.3760752,4.592,22,1
18268,161.05,-0.07178,-0.04307,15.25879,58.304,120.1596563,22.3760752,4.592,22,1
18269,161.0657,0.15791,0.16748,18.12744,57.958,120.1596563,22.3760752,4.592,22,1
18270,161.0713,0.02871,0.15313,17.63916,57.958,120.1596563,22.3760752,4.592,22,1
18271,161.0768,-0.11006,0.19141,15.19775,57.788,120.1596563,22.3760752,4.592,22,1
18272,161.0925,-0.16748,0.22969,8.36182,57.568,120.1596563,22.3760752,4.592,22,1
18273,161.0981,-0.31582,0.2249,5.24902,57.568,120.1596563,22.3760752,4.592,22,1
18274,161.1037,-0.10527,0.23926,2.0752,57.552,120.1596563,22.3760752,4.592,22,1
18275,161.1092,-0.20576,0.1627,-0.79346,57.552,120.1596563,22.3760752,4.592,22,1
18276,161.1249,0.24883,-0.10049,-5.06592,57.629,120.1596563,22.3760752,4.592,22,1
18277,161.1304,0.22012,-0.1627,-4.76074,57.629,120.1596563,22.3760752,4.592,22,1
18278,161.136,0.40674,-0.26318,-3.96729,57.673,120.1596563,22.3760752,4.592,22,1
18279,161.1517,0.29668,-0.4498,1.64795,57.662,120.1596563,22.3760752,4.592,22,1
18280,161.1572,0.07656,-0.4833,2.68555,57.662,120.1596563,22.3760752,4.592,22,1
18281,161.1626,0.18184,-0.46895,3.23486,57.629,120.1596563,22.3760752,4.592,22,1
18282,161.1783,-0.23447,-0.44502,1.64795,57.607,120.1596563,22.3760752,4.592,22,1
18283,161.1839,-0.13398,-0.42588,0.36621,57.601,120.1596563,22.3760752,4.592,22,1
18284,161.1894,-0.28232,-0.40195,-0.85449,57.601,120.1596563,22.3760752,4.592,22,1
18285,161.205,-0.19141,-0.22012,-5.12695,57.673,120.1596563,22.3760752,4.592,22,1
18286,161.2106,-0.26318,-0.15313,-6.46973,57.673,120.1596563,22.3760752,4.592,22,1
18287,161.2161,-0.1292,0.02393,-9.21631,57.755,120.1596563,22.3760752,4.592,22,1
18288,161.2392,-0.06221,0.11484,-9.58252,57.953,120.1596568,22.3760765,4.611,22,1
18289,161.2448,0.06221,0.11484,-9.0332,58.046,120.1596568,22.3760765,4.611,22,1
18290,161.2503,-0.05742,0.07656,-7.93457,58.046,120.1596568,22.3760765,4.611,22,1
18291,161.266,-0.39238,-0.04785,-1.34277,58.145,120.1596568,22.3760765,4.611,22,1
18292,161.2715,-0.27275,-0.04307,0.36621,58.14,120.1596568,22.3760765,4.611,22,1
18293,161.277,-0.41631,-0.04307,1.58691,58.14,120.1596568,22.3760765,4.611,22,1
18294,161.2928,-0.49766,0.16748,3.78418,58.074,120.1596568,22.3760765,4.611,22,1
18295,161.2983,-0.579,0.2584,4.39453,58.074,120.1596568,22.3760765,4.611,22,1
18296,161.3038,-0.27275,0.34932,4.63867,58.024,120.1596568,22.3760765,4.611,22,1
18297,161.3195,0.29668,0.54551,5.61523,57.969,120.1596568,22.3760765,4.611,22,1
18298,161.325,0.66035,0.59814,5.06592,57.92,120.1596568,22.3760765,4.611,22,1
18299,161.3308,0.68906,0.59814,4.21143,57.92,120.1596568,22.3760765,4.611,22,1
18300,161.3366,0.61729,0.41152,2.86865,57.887,120.1596568,22.3760765,4.611,22,1
18301,161.3525,0.27275,0.06699,3.66211,57.821,120.1596568,22.3760765,4.611,22,1
18302,161.3584,0.07178,-0.06699,3.41797,57.821,120.1596568,22.3760765,4.611,22,1
18303,161.3642,0.08135,-0.21055,3.23486,57.788,120.1596568,22.3760765,4.611,22,1
18304,161.3701,-0.23926,-0.35889,3.35693,57.788,120.1596568,22.3760765,4.611,22,1
18305,161.386,-0.54551,-0.41631,9.64355,57.667,120.1596568,22.3760765,4.611,22,1
18306,161.3915,-0.40674,-0.25361,11.47461,57.552,120.1596568,22.3760765,4.611,22,1
18307,161.3971,-0.45459,-0.04307,12.81738,57.552,120.1596568,22.3760765,4.611,22,1
18308,161.4128,-0.37803,0.46895,15.625,57.261,120.1596568,22.3760765,4.611,22,1
18309,161.4184,-0.47373,0.56465,16.11328,57.261,120.1596568,22.3760765,4.611,22,1
18310,161.4314,-0.44023,0.75127,16.05225,56.937,120.1596572,22.3760777,4.611,22,1
18311,161.4369,-0.63643,0.71777,15.44189,56.937,120.1596572,22.3760777,4.611,22,1
18312,161.4424,-0.59814,0.63643,14.5874,56.788,120.1596572,22.3760777,4.611,22,1
18313,161.4581,-1.05273,0.44502,11.1084,56.662,120.1596572,22.3760777,4.611,22,1
18314,161.4636,-1.01924,0.42588,9.33838,56.569,120.1596572,22.3760777,4.611,22,1
18315,161.4692,-1.16758,0.42588,8.17871,56.569,120.1596572,22.3760777,4.611,22,1
18316,161.4848,-0.93789,0.28232,4.82178,56.453,120.1596572,22.3760777,4.611,22,1
18317,161.4904,-0.78477,0.21055,5.49316,56.398,120.1596572,22.3760777,4.611,22,1
18318,161.4959,-0.78477,0.21055,5.49316,56.398,120.1596572,22.3760777,4.611,22,1
18319,161.5014,-0.5168,0.32539,8.78906,56.31,120.1596572,22.3760777,4.611,22,1
18320,161.5171,-0.2584,0.26797,14.28223,56.184,120.1596572,22.3760777,4.611,22,1
18321,161.5227,-0.10049,0.23926,15.99121,56.025,120.1596572,22.3760777,4.611,22,1
18322,161.5283,-0.10527,0.2584,17.51709,56.025,120.1596572,22.3760777,4.611,22,1
18323,161.544,0.06699,0.29668,19.71436,55.64,120.1596572,22.3760777,4.611,22,1
18324,161.5495,-0.02393,0.33496,19.22607,55.64,120.1596572,22.3760777,4.611,22,1
18325,161.5551,0.00479,0.40195,17.76123,55.453,120.1596572,22.3760777,4.611,22,1
18326,161.5708,0.07656,0.32539,14.4043,55.14,120.1596572,22.3760777,4.611,22,1
18327,161.5763,0.02393,0.32539,13.06152,55.14,120.1596572,22.3760777,4.611,22,1
18328,161.5819,0.11484,0.31104,11.96289,55.02,120.1596572,22.3760777,4.611,22,1
18329,161.5874,0.01436,0.31104,11.1084,55.02,120.1596572,22.3760777,4.611,22,1
18330,161.6031,-0.02393,0.22012,9.82666,54.822,120.1596572,22.3760777,4.611,22,1
18331,161.6087,-0.14834,0.2584,9.46045,54.822,120.1596572,22.3760777,4.611,22,1
18332,161.6142,-0.23926,0.18184,8.78906,54.728,120.1596572,22.3760777,4.611,22,1
18333,161.6197,-0.20098,0.12441,8.11768,54.646,120.1596572,22.3760777,4.611,22,1
18334,161.6428,-0.29189,0.0957,4.21143,54.542,120.1596576,22.376079,4.63,22,1
18335,161.6484,-0.40195,0.1627,2.74658,54.542,120.1596576,22.376079,4.63,22,1
18336,161.6539,-0.31104,0.17705,1.34277,54.525,120.1596576,22.376079,4.63,22,1
18337,161.6594,-0.23926,0.32061,-2.01416,54.547,120.1596576,22.376079,4.63,22,1
18338,161.6752,-0.13398,0.43066,-5.24902,54.591,120.1596576,22.376079,4.63,22,1
18339,161.6808,-0.13398,0.43066,-5.24902,54.591,120.1596576,22.376079,4.63,22,1
18340,161.6863,-0.11006,0.45459,-5.67627,54.651,120.1596576,22.376079,4.63,22,1
18341,161.7019,-0.08135,0.37324,-6.46973,54.772,120.1596576,22.376079,4.63,22,1
18342,161.7075,-0.21055,0.38281,-6.89697,54.772,120.1596576,22.376079,4.63,22,1
18343,161.713,-0.20098,0.33018,-7.62939,54.849,120.1596576,22.376079,4.63,22,1
18344,161.7286,-0.53594,0.20098,-11.59668,54.948,120.1596576,22.376079,4.63,22,1
18345,161.7341,-0.66035,0.11006,-13.61084,55.074,120.1596576,22.376079,4.63,22,1
18346,161.7396,-0.59814,0.05742,-14.28223,55.217,120.1596576,22.376079,4.63,22,1
18347,161.7553,-0.51201,0.11484,-15.19775,55.371,120.1596576,22.376079,4.63,22,1
18348,161.7608,-0.39717,0.15313,-14.5874,55.514,120.1596576,22.376079,4.63,22,1
18349,161.7664,-0.47373,0.2584,-13.48877,55.514,120.1596576,22.376079,4.63,22,1
18350,161.782,-0.25361,0.46895,-8.54492,55.723,120.1596576,22.376079,4.63,22,1
18351,161.7875,-0.23926,0.55508,-6.40869,55.723,120.1596576,22.376079,4.63,22,1
18352,161.793,-0.06221,0.56465,-4.3335,55.767,120.1596576,22.376079,4.63,22,1
18353,161.8089,0.7082,0.58379,-0.61035,55.783,120.1596576,22.376079,4.63,22,1
18354,161.8147,0.7417,0.579,-1.46484,55.783,120.1596576,22.376079,4.63,22,1
18355,161.8205,0.72734,0.40674,-2.86865,55.816,120.1596576,22.376079,4.63,22,1
18356,161.8337,-0.38281,-0.11006,-5.37109,55.86,120.1596578,22.3760802,4.685,22,1
18357,161.8395,-0.49287,-0.21055,-6.89697,55.931,120.1596578,22.3760802,4.685,22,1
18358,161.8452,-0.68428,-0.20576,-8.91113,55.931,120.1596578,22.3760802,4.685,22,1
18359,161.8612,-1.15801,-0.29189,-20.32471,56.266,120.1596578,22.3760802,4.685,22,1
18360,161.8667,-1.26807,-0.25361,-23.19336,56.266,120.1596578,22.3760802,4.685,22,1
18361,161.8722,-1.05273,-0.37803,-25.26855,56.519,120.1596578,22.3760802,4.685,22,1
18362,161.8879,-0.1627,-0.18184,-25.63477,56.783,120.1596578,22.3760802,4.685,22,1
18363,161.894,0.10049,-0.11006,-23.74268,57.025,120.1596578,22.3760802,4.685,22,1
18364,161.8993,0.3876,0.23447,-16.78467,57.189,120.1596578,22.3760802,4.685,22,1
18365,161.915,0.45938,0.54551,-3.2959,57.272,120.1596578,22.3760802,4.685,22,1
18366,161.9205,0.43545,0.44023,0.54932,57.266,120.1596578,22.3760802,4.685,22,1
18367,161.9261,0.27754,0.54551,3.84521,57.266,120.1596578,22.3760802,4.685,22,1
18368,161.9317,0.21533,0.50723,5.61523,57.206,120.1596578,22.3760802,4.685,22,1
18369,161.9475,-0.31104,0.55508,2.50244,57.156,120.1596578,22.3760802,4.685,22,1
18370,161.953,-0.41631,0.55029,-1.46484,57.145,120.1596578,22.3760802,4.685,22,1
18371,161.9585,-0.37324,0.33496,-3.60107,57.184,120.1596578,22.3760802,4.685,22,1
18372,161.9742,-0.48809,-0.00479,-4.76074,57.233,120.1596578,22.3760802,4.685,22,1
18373,161.9797,-0.45938,-0.13877,-3.90625,57.272,120.1596578,22.3760802,4.685,22,1
18374,161.9852,-0.52158,-0.07178,-2.62451,57.272,120.1596578,22.3760802,4.685,22,1
18375,162.0009,-0.43545,-0.11006,-0.42725,57.299,120.1596578,22.3760802,4.685,22,1
18376,162.0065,-0.42588,-0.00479,0.48828,57.299,120.1596578,22.3760802,4.685,22,1
18377,162.012,-0.28711,-0.11006,1.64795,57.283,120.1596578,22.3760802,4.685,22,1
18378,162.0276,0.02393,-0.01914,6.5918,57.173,120.1596578,22.3760802,4.685,22,1
18379,162.0406,0.10049,0.09092,7.75146,57.096,120.1596582,22.3760813,4.667,22,1
18380,162.0462,0.05742,0.2249,7.99561,57.096,120.1596582,22.3760813,4.667,22,1
18381,162.0518,0.17227,0.22012,7.62939,57.019,120.1596582,22.3760813,4.667,22,1
18382,162.0573,0.07656,0.33975,7.14111,57.019,120.1596582,22.3760813,4.667,22,1
18383,162.073,0,0.21055,4.82178,56.909,120.1596582,22.3760813,4.667,22,1
18384,162.0784,-0.06699,0.11484,2.68555,56.882,120.1596582,22.3760813,4.667,22,1
18385,162.0839,-0.1292,0.17705,1.09863,56.882,120.1596582,22.3760813,4.667,22,1
18386,162.0894,-0.04785,0.08135,-0.73242,56.887,120.1596582,22.3760813,4.667,22,1
18387,162.1051,0.00479,0.08613,-5.31006,56.931,120.1596582,22.3760813,4.667,22,1
18388,162.1107,0.17705,-0.01914,-6.04248,56.992,120.1596582,22.3760813,4.667,22,1
18389,162.1162,0.1627,0.02393,-6.04248,56.992,120.1596582,22.3760813,4.667,22,1
18390,162.1318,0.41152,-0.11963,-3.72314,57.085,120.1596582,22.3760813,4.667,22,1
18391,162.1373,0.46895,-0.13398,-1.28174,57.101,120.1596582,22.3760813,4.667,22,1
18392,162.1429,0.39238,-0.08135,-0.12207,57.101,120.1596582,22.3760813,4.667,22,1
18393,162.1585,0.39717,-0.08135,1.70898,57.074,120.1596582,22.3760813,4.667,22,1
18394,162.164,0.28232,-0.00479,1.83105,57.074,120.1596582,22.3760813,4.667,22,1
18395,162.1696,0.35889,-0.09092,1.83105,57.052,120.1596582,22.3760813,4.667,22,1
18396,162.1852,0.17705,0.00479,0.85449,57.041,120.1596582,22.3760813,4.667,22,1
18397,162.1907,0.24883,-0.03828,0.06104,57.041,120.1596582,22.3760813,4.667,22,1
18398,162.1962,0.14355,0.0335,-0.91553,57.041,120.1596582,22.3760813,4.667,22,1
18399,162.2017,0.19619,-0.02871,-2.0752,57.063,120.1596582,22.3760813,4.667,22,1
18400,162.2174,0.14355,0.02871,-6.71387,57.173,120.1596582,22.3760813,4.667,22,1
18401,162.223,0.10527,0.0335,-6.83594,57.173,120.1596582,22.3760813,4.667,22,1
18402,162.2285,0.21533,-0.0957,-6.7749,57.244,120.1596582,22.3760813,4.667,22,1
18403,162.2516,0.32539,-0.17705,3.17383,57.288,120.1596585,22.3760825,4.648,22,1
18404,162.2575,0.39238,-0.17705,5.5542,57.228,120.1596585,22.3760825,4.648,22,1
18405,162.2633,0.21055,0.00479,7.93457,57.228,120.1596585,22.3760825,4.648,22,1
18406,162.2691,0.14834,0.05742,9.70459,57.134,120.1596585,22.3760825,4.648,22,1
18407,162.285,0.04307,0.33975,13.3667,57.008,120.1596585,22.3760825,4.648,22,1
18408,162.2914,0.10527,0.26318,14.52637,56.865,120.1596585,22.3760825,4.648,22,1
18409,162.2972,0.37803,0.1627,16.11328,56.7,120.1596585,22.3760825,4.648,22,1
18410,162.303,0.62207,0.18184,15.93018,56.7,120.1596585,22.3760825,4.648,22,1
18411,162.3189,0.89961,0.07178,9.15527,56.464,120.1596585,22.3760825,4.648,22,1
18412,162.3247,0.65557,0.02871,5.79834,56.464,120.1596585,22.3760825,4.648,22,1
18413,162.3305,0.49766,-0.18184,3.11279,56.431,120.1596585,22.3760825,4.648,22,1
18414,162.3363,0.33496,-0.19619,1.09863,56.431,120.1596585,22.3760825,4.648,22,1
18415,162.3523,0.07178,-0.43545,-5.79834,56.492,120.1596585,22.3760825,4.648,22,1
